# Etrue_lo Etrue_hi Ereco_lo Ereco_hi P(Ereco|Etrue)
1.77827941e+06 2.51188643e+06 2.23872114e+05 3.16227766e+05 7.34379126e-02
1.77827941e+06 2.51188643e+06 3.16227766e+05 4.46683592e+05 9.04817457e-02
1.77827941e+06 2.51188643e+06 4.46683592e+05 6.30957344e+05 1.24267232e-01
1.77827941e+06 2.51188643e+06 6.30957344e+05 8.91250938e+05 1.39097890e-01
1.77827941e+06 2.51188643e+06 8.91250938e+05 1.25892541e+06 1.38801055e-01
1.77827941e+06 2.51188643e+06 1.25892541e+06 1.77827941e+06 1.55278448e-01
1.77827941e+06 2.51188643e+06 1.77827941e+06 2.51188643e+06 1.18161765e-01
1.77827941e+06 2.51188643e+06 2.51188643e+06 3.54813389e+06 2.43594498e-02
1.77827941e+06 2.51188643e+06 3.54813389e+06 5.01187234e+06 2.40555359e-03
1.77827941e+06 2.51188643e+06 5.01187234e+06 7.07945784e+06 7.20103373e-04
1.77827941e+06 2.51188643e+06 7.07945784e+06 1.00000000e+07 9.17864771e-05
2.51188643e+06 3.54813389e+06 1.00000000e+04 1.41253754e+04 1.13355352e-04
2.51188643e+06 3.54813389e+06 1.41253754e+04 1.99526231e+04 4.94230536e-04
2.51188643e+06 3.54813389e+06 1.99526231e+04 2.81838293e+04 5.30930449e-04
2.51188643e+06 3.54813389e+06 2.81838293e+04 3.98107171e+04 2.14534198e-03
2.51188643e+06 3.54813389e+06 3.98107171e+04 5.62341325e+04 2.91436444e-03
2.51188643e+06 3.54813389e+06 5.62341325e+04 7.94328235e+04 6.37624462e-03
2.51188643e+06 3.54813389e+06 7.94328235e+04 1.12201845e+05 1.36397226e-02
2.51188643e+06 3.54813389e+06 1.12201845e+05 1.58489319e+05 2.32641660e-02
2.51188643e+06 3.54813389e+06 1.58489319e+05 2.23872114e+05 3.95749729e-02
2.51188643e+06 3.54813389e+06 2.23872114e+05 3.16227766e+05 5.27137482e-02
2.51188643e+06 3.54813389e+06 3.16227766e+05 4.46683592e+05 8.17699786e-02
2.51188643e+06 3.54813389e+06 4.46683592e+05 6.30957344e+05 1.07097498e-01
2.51188643e+06 3.54813389e+06 6.30957344e+05 8.91250938e+05 1.26562971e-01
2.51188643e+06 3.54813389e+06 8.91250938e+05 1.25892541e+06 1.36301955e-01
2.51188643e+06 3.54813389e+06 1.25892541e+06 1.77827941e+06 1.45350396e-01
2.51188643e+06 3.54813389e+06 1.77827941e+06 2.51188643e+06 1.34724441e-01
2.51188643e+06 3.54813389e+06 2.51188643e+06 3.54813389e+06 1.01847361e-01
2.51188643e+06 3.54813389e+06 3.54813389e+06 5.01187234e+06 2.11458037e-02
2.51188643e+06 3.54813389e+06 5.01187234e+06 7.07945784e+06 2.63005259e-03
2.51188643e+06 3.54813389e+06 7.07945784e+06 1.00000000e+07 8.02466210e-04
3.54813389e+06 5.01187234e+06 1.00000000e+04 1.41253754e+04 1.43125604e-04
3.54813389e+06 5.01187234e+06 1.41253754e+04 1.99526231e+04 1.46985262e-03
3.54813389e+06 5.01187234e+06 1.99526231e+04 2.81838293e+04 7.50917045e-04
3.54813389e+06 5.01187234e+06 2.81838293e+04 3.98107171e+04 8.39872387e-04
3.54813389e+06 5.01187234e+06 3.98107171e+04 5.62341325e+04 4.84253118e-03
3.54813389e+06 5.01187234e+06 5.62341325e+04 7.94328235e+04 9.14922473e-03
3.54813389e+06 5.01187234e+06 7.94328235e+04 1.12201845e+05 1.19691031e-02
3.54813389e+06 5.01187234e+06 1.12201845e+05 1.58489319e+05 2.08236069e-02
3.54813389e+06 5.01187234e+06 1.58489319e+05 2.23872114e+05 2.75187346e-02
3.54813389e+06 5.01187234e+06 2.23872114e+05 3.16227766e+05 4.53011907e-02
3.54813389e+06 5.01187234e+06 3.16227766e+05 4.46683592e+05 5.06853120e-02
3.54813389e+06 5.01187234e+06 4.46683592e+05 6.30957344e+05 7.66268690e-02
3.54813389e+06 5.01187234e+06 6.30957344e+05 8.91250938e+05 9.79304541e-02
3.54813389e+06 5.01187234e+06 8.91250938e+05 1.25892541e+06 1.10834431e-01
3.54813389e+06 5.01187234e+06 1.25892541e+06 1.77827941e+06 1.23352685e-01
3.54813389e+06 5.01187234e+06 1.77827941e+06 2.51188643e+06 1.35433305e-01
3.54813389e+06 5.01187234e+06 2.51188643e+06 3.54813389e+06 1.38026320e-01
3.54813389e+06 5.01187234e+06 3.54813389e+06 5.01187234e+06 1.10675527e-01
3.54813389e+06 5.01187234e+06 5.01187234e+06 7.07945784e+06 2.96610682e-02
3.54813389e+06 5.01187234e+06 7.07945784e+06 1.00000000e+07 3.96586941e-03
5.01187234e+06 7.07945784e+06 1.00000000e+04 1.41253754e+04 3.11405259e-03
5.01187234e+06 7.07945784e+06 1.41253754e+04 1.99526231e+04 7.89272074e-05
5.01187234e+06 7.07945784e+06 1.99526231e+04 2.81838293e+04 7.78572825e-05
5.01187234e+06 7.07945784e+06 2.81838293e+04 3.98107171e+04 3.59144894e-04
5.01187234e+06 7.07945784e+06 3.98107171e+04 5.62341325e+04 2.36257279e-02
5.01187234e+06 7.07945784e+06 5.62341325e+04 7.94328235e+04 2.58715767e-03
5.01187234e+06 7.07945784e+06 7.94328235e+04 1.12201845e+05 2.49467202e-02
5.01187234e+06 7.07945784e+06 1.12201845e+05 1.58489319e+05 6.31234563e-02
5.01187234e+06 7.07945784e+06 1.58489319e+05 2.23872114e+05 5.25814718e-02
5.01187234e+06 7.07945784e+06 2.23872114e+05 3.16227766e+05 8.24143201e-02
5.01187234e+06 7.07945784e+06 3.16227766e+05 4.46683592e+05 5.07294298e-02
5.01187234e+06 7.07945784e+06 4.46683592e+05 6.30957344e+05 5.84594711e-02
5.01187234e+06 7.07945784e+06 6.30957344e+05 8.91250938e+05 8.46008936e-02
5.01187234e+06 7.07945784e+06 8.91250938e+05 1.25892541e+06 8.96657555e-02
5.01187234e+06 7.07945784e+06 1.25892541e+06 1.77827941e+06 1.07893185e-01
5.01187234e+06 7.07945784e+06 1.77827941e+06 2.51188643e+06 7.54379220e-02
5.01187234e+06 7.07945784e+06 2.51188643e+06 3.54813389e+06 6.97523920e-02
5.01187234e+06 7.07945784e+06 3.54813389e+06 5.01187234e+06 8.64729801e-02
5.01187234e+06 7.07945784e+06 5.01187234e+06 7.07945784e+06 8.88707544e-02
5.01187234e+06 7.07945784e+06 7.07945784e+06 1.00000000e+07 3.52083810e-02
7.07945784e+06 1.00000000e+07 1.00000000e+04 1.41253754e+04 0.00000000e+00
7.07945784e+06 1.00000000e+07 1.41253754e+04 1.99526231e+04 0.00000000e+00
7.07945784e+06 1.00000000e+07 1.99526231e+04 2.81838293e+04 3.85720263e-04
7.07945784e+06 1.00000000e+07 2.81838293e+04 3.98107171e+04 1.67786958e-03
7.07945784e+06 1.00000000e+07 3.98107171e+04 5.62341325e+04 1.93876586e-03
7.07945784e+06 1.00000000e+07 5.62341325e+04 7.94328235e+04 3.84638286e-03
7.07945784e+06 1.00000000e+07 7.94328235e+04 1.12201845e+05 6.82749008e-03
7.07945784e+06 1.00000000e+07 1.12201845e+05 1.58489319e+05 1.70547057e-02
7.07945784e+06 1.00000000e+07 1.58489319e+05 2.23872114e+05 1.88286219e-02
7.07945784e+06 1.00000000e+07 2.23872114e+05 3.16227766e+05 2.92285827e-02
7.07945784e+06 1.00000000e+07 3.16227766e+05 4.46683592e+05 4.55913564e-02
7.07945784e+06 1.00000000e+07 4.46683592e+05 6.30957344e+05 5.16280512e-02
7.07945784e+06 1.00000000e+07 6.30957344e+05 8.91250938e+05 6.75761461e-02
7.07945784e+06 1.00000000e+07 8.91250938e+05 1.25892541e+06 8.81222904e-02
7.07945784e+06 1.00000000e+07 1.25892541e+06 1.77827941e+06 1.04762087e-01
7.07945784e+06 1.00000000e+07 1.77827941e+06 2.51188643e+06 1.08056260e-01
7.07945784e+06 1.00000000e+07 2.51188643e+06 3.54813389e+06 1.06561259e-01
7.07945784e+06 1.00000000e+07 3.54813389e+06 5.01187234e+06 1.22788274e-01
7.07945784e+06 1.00000000e+07 5.01187234e+06 7.07945784e+06 1.29599191e-01
7.07945784e+06 1.00000000e+07 7.07945784e+06 1.00000000e+07 9.55269453e-02
